id,CountyName,StateName,geocentroid,popcentroid,difference,area,population,WeightedDifference
55059,Kenosha,Wisconsin,"42.57652999,-88.04218091","42.572633,-87.922956",9798.1,704.45,166426,369.2
16069,Nez Perce,Idaho,"46.33036751,-116.7454054","46.394126,-116.950462",17298.8,2196.55,39265,369.1
02070,Dillingham,Alaska,"59.80740409,-158.1907823","59.136256,-158.718472",80529.2,48092.91,4847,367.2
24047,Worcester,Maryland,"38.2130591,-75.33113317","38.301936,-75.238169",12788,1212.84,51454,367.2
01001,Autauga,Alabama,"32.53615292,-86.64119617","32.500389,-86.494165",14372.8,1539.58,54571,366.3
46027,Clay,South Dakota,"42.91527781,-96.97559021","42.811174,-96.93806",11964.7,1067.55,13864,366.2
12119,Sumter,Florida,"28.70803205,-82.08005773","28.825768,-82.035469",13756.3,1416.55,93420,365.5
35057,Torrance,New Mexico,"34.6404574,-105.8508643","34.867124,-106.100997",34011.9,8663.11,16383,365.4
32001,Churchill,Nevada,"39.58138703,-118.3361785","39.473584,-118.795661",41279.3,12769.83,24877,365.3
41035,Klamath,Oregon,"42.68596335,-121.6502427","42.281867,-121.724883",45305.7,15387.25,66380,365.2
18173,Warrick,Indiana,"38.09524876,-87.27259766","38.012884,-87.352574",11526.2,996.67,59689,365.1
02090,Fairbanks North Star,Alaska,"64.80808976,-146.5660784","64.831552,-147.624018",50312.2,19005.87,97581,364.9
08053,Hinsdale,Colorado,"37.82012306,-107.299196","37.996875,-107.29653",19619.9,2893.67,843,364.7
08025,Crowley,Colorado,"38.32497173,-103.7841701","38.188547,-103.857439",16445.2,2039.41,5823,364.2
26065,Ingham,Michigan,"42.5972436,-84.37399185","42.68888,-84.487816",13811.7,1440.34,280895,363.9
41053,Polk,Oregon,"44.90408687,-123.4116821","44.920133,-123.211525",15906.1,1918.63,75403,363.1
48441,Taylor,Texas,"32.30175703,-99.88996827","32.423132,-99.768456",17662.4,2371.27,131506,362.7
54103,Wetzel,West Virginia,"39.60427472,-80.6339421","39.62681,-80.758633",10995.8,927.38,16583,361.1
34007,Camden,New Jersey,"39.80385534,-74.9640907","39.86401,-75.027836",8624.6,573.07,513657,360.3
05061,Howard,Arkansas,"34.08939934,-93.99318474","33.983198,-93.910184",14054.2,1524.35,13789,360
48245,Jefferson,Texas,"29.88178558,-94.16268217","30.01233,-94.067554",17139,2269.59,252273,359.8
08014,Broomfield,Colorado,"39.96479924,-105.0414801","39.936888,-105.055491",3322.3,85.56,55889,359.2
48501,Yoakum,Texas,"33.17303354,-102.8279322","33.025705,-102.829655",16340.4,2071.23,7879,359
23009,Hancock,Maine,"44.66262783,-68.35830218","44.471475,-68.467743",22951.8,4110.03,54418,358
51800,Suffolk,Virginia,"36.696667,-76.63907787","36.776711,-76.556872",11524.5,1036.43,84585,358
23017,Oxford,Maine,"44.49488158,-70.75642227","44.28237,-70.61336",26221.7,5378.99,57833,357.5
48443,Terrell,Texas,"30.22261588,-102.076565","30.159691,-102.356398",27836.3,6107.26,984,356.2
16071,Oneida,Idaho,"42.19495721,-112.5409566","42.181568,-112.301274",19855,3108.14,4286,356.1
41003,Benton,Oregon,"44.49175746,-123.4297185","44.571181,-123.278972",14881.9,1750.68,85579,355.7
48381,Randall,Texas,"34.96587156,-101.8971755","35.121463,-101.888863",17278.2,2360.89,120725,355.6
04017,Navajo,Arizona,"35.39922618,-110.3213346","34.893625,-110.211155",56984.5,25771.47,107449,355
16001,Ada,Idaho,"43.45101243,-116.2412805","43.611186,-116.304409",18513,2726.16,392365,354.6
16057,Latah,Idaho,"46.8122575,-116.7112163","46.742968,-116.934434",18706.8,2786.82,37244,354.4
20005,Atchison,Kansas,"39.53116208,-95.31553823","39.555583,-95.181488",11837.6,1116.73,16924,354.2
05115,Pope,Arkansas,"35.44611715,-93.03193775","35.309776,-93.097238",16248.8,2104.49,61754,354.2
13073,Columbia,Georgia,"33.54379885,-82.26474756","33.51622,-82.165654",9699.8,751.33,124053,353.9
06111,Ventura,California,"34.45697673,-119.0829704","34.241989,-119.025018",24437.1,4773.69,823318,353.7
16039,Elmore,Idaho,"43.35260804,-115.4708898","43.11532,-115.684407",31555.9,7963.53,27038,353.6
16013,Blaine,Idaho,"43.41291895,-113.9788455","43.541366,-114.294277",29239.6,6846.86,21376,353.4
22045,Iberia,Louisiana,"29.88815755,-91.73904086","29.994199,-91.810231",13616.7,1486.94,73240,353.1
26099,Macomb,Michigan,"42.69681586,-82.92963114","42.58689,-82.957388",12421.6,1241.18,840978,352.6
35027,Lincoln,New Mexico,"33.74526525,-105.4580215","33.420964,-105.631173",39398.1,12512.47,20497,352.2
05149,Yell,Arkansas,"35.00156545,-93.41030638","35.120982,-93.28946",17234.8,2408.65,22185,351.2
55037,Florence,Wisconsin,"45.847545,-88.39838127","45.852429,-88.237785",12485.7,1264.42,4423,351.1
40039,Custer,Oklahoma,"35.63865065,-98.999304","35.547405,-98.839507",17669.4,2561.02,27469,349.2
48103,Crane,Texas,"31.42998451,-102.5140589","31.400898,-102.352002",15743.5,2033.32,4375,349.1
48455,Trinity,Texas,"31.0918672,-95.13306988","31.000011,-95.245491",14794.7,1796.44,14585,349.1
16049,Idaho,Idaho,"45.84449286,-115.4665873","45.974127,-116.106566",51703.9,21956.24,16267,348.9
40113,Osage,Oklahoma,"36.62891119,-96.39616328","36.424523,-96.241685",26567.4,5818.04,47472,348.3
18089,Lake,Indiana,"41.41531462,-87.38247364","41.526226,-87.408155",12503.6,1292.3,496005,347.8
40027,Cleveland,Oklahoma,"35.203335,-97.32698534","35.266627,-97.447024",12988.5,1395.4,255755,347.7
26097,Mackinac,Michigan,"46.07901364,-85.07949185","45.997905,-84.879992",17882.1,2645.85,11113,347.6
16075,Payette,Idaho,"44.00687789,-116.7548698","44.020334,-116.894281",11278.6,1053.78,22623,347.4
55083,Oconto,Wisconsin,"45.02865656,-88.27505921","44.8979,-88.147837",17660.8,2584.78,37660,347.4
06107,Tulare,California,"36.22065104,-118.8021636","36.251227,-119.231547",38747.9,12494.66,442179,346.6
05041,Desha,Arkansas,"33.83296484,-91.2662775","33.773838,-91.417485",15461.2,1989.5,13008,346.6
35009,Curry,New Mexico,"34.57402001,-103.3469236","34.420099,-103.215708",20899.2,3638.41,48376,346.5
10003,New Castle,Delaware,"39.58184878,-75.64786884","39.68502,-75.634376",11513.3,1104.08,538479,346.5
16065,Madison,Idaho,"43.78342246,-111.6524047","43.819114,-111.794073",12070.6,1215.24,37536,346.3
06113,Yolo,California,"38.6828678,-121.8941435","38.598913,-121.721112",17714.3,2628.03,200849,345.5
28089,Madison,Mississippi,"32.63348111,-90.0351751","32.510711,-90.098347",14851,1850.56,95203,345.2
48265,Kerr,Texas,"30.06040504,-99.34929786","30.039931,-99.159771",18417.9,2857.58,49625,344.5
53075,Whitman,Washington,"46.90288381,-117.5217381","46.797297,-117.221303",25745.2,5592.02,44776,344.3
37121,Mitchell,North Carolina,"36.01903716,-82.17331356","35.962278,-82.114348",8242.3,573.49,15579,344.2
42119,Union,Pennsylvania,"40.95403472,-77.07143518","40.97426,-76.957803",9825.8,818.39,44947,343.5
31013,Box Butte,Nebraska,"42.22074972,-103.090186","42.13504,-102.903704",18111.2,2785,11308,343.2
49009,Daggett,Utah,"40.88749017,-109.5099763","40.967854,-109.646088",14528.5,1805.17,1059,342
48359,Oldham,Texas,"35.40425923,-102.6027441","35.324274,-102.390158",21260.8,3886.36,2052,341
51700,Newport News,Virginia,"37.12003767,-76.53020303","37.089637,-76.495942",4545.1,177.97,180719,340.7
48187,Guadalupe,Texas,"29.58451865,-97.94782108","29.598985,-98.097778",14615.9,1842.26,131533,340.5
48329,Midland,Texas,"31.86904128,-102.0315682","32.002748,-102.106662",16438.9,2331.76,136872,340.4
56025,Natrona,Wyoming,"42.96192298,-106.7987824","42.844218,-106.336877",39925.3,13831.45,75450,339.5
08013,Boulder,Colorado,"40.09322846,-105.352037","40.063299,-105.183981",14714.7,1881.08,294567,339.3
06031,Kings,California,"36.07353009,-119.8162432","36.242749,-119.729084",20349,3598.58,152982,339.2
05091,Miller,Arkansas,"33.30819289,-93.89105418","33.400831,-93.987504",13644,1620.24,43462,339
48275,Knox,Texas,"33.60389275,-99.74440829","33.464244,-99.705702",15900.8,2203.1,3719,338.8
48299,Llano,Texas,"30.70844699,-98.68331909","30.684899,-98.511609",16656.6,2419.14,19301,338.7
12091,Okaloosa,Florida,"30.69098543,-86.59184221","30.542829,-86.567105",16595.4,2409.33,180822,338.1
16087,Washington,Idaho,"44.45341377,-116.7779159","44.297898,-116.919922",20657.1,3763.21,10198,336.7
53015,Cowlitz,Washington,"46.1944554,-122.6778381","46.137731,-122.899958",18276.6,2952.91,102410,336.3
27009,Benton,Minnesota,"45.69771406,-93.9965998","45.633538,-94.102484",10907,1057.49,38451,335.4
37177,Tyrrell,North Carolina,"35.81793551,-76.19627927","35.907144,-76.238874",10619.6,1007.6,4407,334.6
13295,Walker,Georgia,"34.73431662,-85.30158102","34.83654,-85.293376",11365.2,1156.12,68756,334.3
06021,Glenn,California,"39.59710834,-122.3877926","39.663418,-122.177491",19498.3,3403.11,28122,334.2
04003,Cochise,Arizona,"31.87936358,-109.7513111","31.607357,-110.063053",42216.5,15969.06,131346,334.1
51023,Botetourt,Virginia,"37.5563067,-79.81280164","37.448222,-79.851418",12472.5,1401.71,33148,333.1
48393,Roberts,Texas,"35.83809685,-100.813175","35.720593,-100.705316",16281.3,2393.3,929,332.8
12113,Santa Rosa,Florida,"30.70265824,-87.02150897","30.549593,-87.036954",17033.8,2620.04,151372,332.8
27145,Stearns,Minnesota,"45.55191067,-94.61201711","45.55783,-94.360801",19626.5,3478.7,150642,332.8
20037,Crawford,Kansas,"37.50701263,-94.85184446","37.439934,-94.731394",12998,1527.46,39134,332.6
38059,Morton,North Dakota,"46.71691115,-101.2799393","46.819739,-101.011434",23480,4989.02,27471,332.4
48353,Nolan,Texas,"32.3038712,-100.4060475","32.449322,-100.411684",16138.3,2362.06,15216,332.1
08043,Fremont,Colorado,"38.47392013,-105.4381199","38.426058,-105.206532",20902.5,3970.63,46824,331.7
56027,Niobrara,Wyoming,"43.05616201,-104.4747732","42.809987,-104.465879",27357.6,6801.4,2484,331.7
06003,Alpine,California,"38.59933266,-119.8210007","38.728298,-119.847603",14502.3,1912.27,1175,331.6
16015,Boise,Idaho,"43.98948131,-115.7322355","43.899702,-115.993695",23240,4919,7028,331.4
13039,Camden,Georgia,"30.92928156,-81.66928647","30.814165,-81.635079",13175.2,1587.73,50513,330.7
48191,Hall,Texas,"34.53073803,-100.6813683","34.658133,-100.604341",15800.4,2288.23,3353,330.3
30041,Hill,Montana,"48.62862154,-110.1113958","48.515786,-109.762794",28622.4,7508.26,16096,330.3
20063,Gove,Kansas,"38.91587881,-100.482931","39.047631,-100.374241",17396.3,2775.6,2695,330.2
48273,Kleberg,Texas,"27.43738474,-97.7105941","27.492495,-97.857766",15776.8,2282.58,32061,330.2
29213,Taney,Missouri,"36.65472261,-93.04068758","36.656706,-93.189979",13350.2,1638,51675,329.9
72065,Hatillo,Puerto Rico,"18.40986137,-66.79943284","18.440744,-66.797784",3422.7,108.21,41953,329
41009,Columbia,Oregon,"45.94531296,-123.0879209","45.893189,-122.93005",13548.2,1702.55,49351,328.3
31069,Garden,Nebraska,"41.61867846,-102.3339283","41.422768,-102.320765",21786.3,4414.07,2057,327.9
01017,Chambers,Alabama,"32.91159371,-85.38992378","32.860439,-85.266474",12869.5,1545.01,34215,327.4
06057,Nevada,California,"39.3045586,-120.7625215","39.219524,-120.916546",16304.4,2480.62,98764,327.4
32013,Humboldt,Nevada,"41.40662335,-118.1117455","41.034176,-117.745055",51540.1,24969.44,16528,326.2
12019,Clay,Florida,"29.97959899,-81.85756695","30.084386,-81.79941",12899.5,1565.29,190865,326
54029,Hancock,West Virginia,"40.52208988,-80.57571521","40.479465,-80.569498",4762.5,213.96,30676,325.6
48099,Coryell,Texas,"31.39078253,-97.79936379","31.239826,-97.828854",16971.1,2724.84,75388,325.1
54011,Cabell,West Virginia,"38.42364057,-82.23863121","38.413495,-82.338233",8770.9,727.83,96319,325.1
51107,Loudoun,Virginia,"39.08812906,-77.637707","39.047874,-77.510676",11867.3,1335.3,312311,324.8
44007,Providence,Rhode Island,"41.8700969,-71.5766203","41.856551,-71.450538",10575.9,1060.61,626667,324.7
12093,Okeechobee,Florida,"27.38702138,-80.89173343","27.272057,-80.822153",14481,1991.46,39996,324.5
30087,Rosebud,Montana,"46.22999131,-106.7302756","45.907996,-106.611337",36954.6,12976.88,9233,324.4
48479,Webb,Texas,"27.76192794,-99.3331444","27.520331,-99.47635",30273.4,8706.2,250304,324.4
08109,Saguache,Colorado,"38.08178357,-106.2787131","37.915302,-106.019489",29323.8,8206.44,6108,323.7
12111,St. Lucie,Florida,"27.37756458,-80.47093888","27.338067,-80.353183",12445.6,1481.28,277789,323.4
27037,Dakota,Minnesota,"44.67118634,-93.0706018","44.765954,-93.151767",12339.4,1456.01,398552,323.4
48263,Kent,Texas,"33.18183683,-100.7776613","33.247856,-100.629728",15614.4,2337.48,808,323
30085,Roosevelt,Montana,"48.29517162,-105.0113798","48.132541,-105.24766",25206.2,6098.89,10425,322.8
08019,Clear Creek,Colorado,"39.68782549,-105.6453668","39.712957,-105.52965",10309.3,1023.63,9088,322.2
31031,Cherry,Nebraska,"42.54538853,-101.1201565","42.784561,-100.754886",40033.1,15437.42,5713,322.2
42017,Bucks,Pennsylvania,"40.33533398,-75.10573686","40.238922,-75.024632",12734.8,1565.15,625249,321.9
01101,Montgomery,Alabama,"32.22060715,-86.20146719","32.346175,-86.243797",14484.1,2031.19,229363,321.4
48409,San Patricio,Texas,"28.00639751,-97.52074247","27.947285,-97.399384",13618.6,1796.03,64804,321.3
06005,Amador,California,"38.44720476,-120.6482354","38.394208,-120.775729",12592.4,1539.96,38091,320.9
27031,Cook,Minnesota,"47.9036024,-90.53074991","47.783499,-90.337909",19664.1,3761.38,5176,320.6
02180,Nome,Alaska,"64.90154016,-164.0299951","64.457026,-165.295491",78138.4,59470.69,9492,320.4
46135,Yankton,South Dakota,"43.00839778,-97.39504021","42.902431,-97.394907",11772.1,1349.81,22438,320.4
48085,Collin,Texas,"33.18827095,-96.57261687","33.099357,-96.693057",14950.5,2178.76,782341,320.3
16047,Gooding,Idaho,"42.96944565,-114.812697","42.852717,-114.751067",13909.8,1888.03,15464,320.1
51085,Hanover,Virginia,"37.7656197,-77.49937288","37.687345,-77.420161",11146.4,1213.5,99863,320
17197,Will,Illinois,"41.44492918,-87.97849855","41.565138,-88.057232",14881.4,2167.58,677560,319.6
48383,Reagan,Texas,"31.36607041,-101.5232659","31.215015,-101.465521",17627.6,3044.02,3367,319.5
27019,Carver,Minnesota,"44.82103702,-93.79995195","44.83804,-93.679956",9675.6,917.7,91042,319.4
49047,Uintah,Utah,"40.12344828,-109.5180824","40.42648,-109.597164",34314.2,11602.35,32588,318.6
08021,Conejos,Colorado,"37.20048026,-106.1960491","37.195652,-105.989049",18385.3,3334.33,8256,318.4
12035,Flagler,Florida,"29.45924239,-81.31500314","29.523494,-81.224735",11284.9,1257.34,95696,318.3
53071,Walla Walla,Washington,"46.22976128,-118.4797707","46.077821,-118.390182",18251.8,3289.62,58781,318.2
55087,Outagamie,Wisconsin,"44.41587398,-88.46573447","44.309508,-88.400738",12905.1,1651.18,176695,317.6
21089,Greenup,Kentucky,"38.54329884,-82.91989844","38.555431,-82.812206",9484,891.98,36910,317.6
12055,Highlands,Florida,"27.34206889,-81.34492003","27.460415,-81.442555",16285.4,2633.02,98786,317.4
42043,Dauphin,Pennsylvania,"40.41093183,-76.77374773","40.306988,-76.796622",11704.5,1359.87,268100,317.4
46105,Perkins,South Dakota,"45.49045844,-102.4755371","45.711883,-102.322856",27341.2,7434.5,2982,317.1
30093,Silver Bow,Montana,"45.9061198,-112.6553408","45.98796,-112.524356",13634.4,1860.85,34200,316.1
51735,Poquoson,Virginia,"37.13501408,-76.35934607","37.131625,-76.381322",1988.6,39.67,12150,315.7
12051,Hendry,Florida,"26.55348738,-81.16529701","26.705392,-81.202571",17235.1,2985.61,39140,315.4
17093,Kendall,Illinois,"41.5909185,-88.42877594","41.663724,-88.379066",9085.5,829.66,114736,315.4
33011,Hillsborough,New Hampshire,"42.91512926,-71.71022387","42.879889,-71.532928",15000.7,2269.19,400721,314.9
49029,Morgan,Utah,"41.08628745,-111.5705223","41.073208,-111.718106",12486.8,1577.81,9469,314.4
41025,Harney,Oregon,"43.0641063,-118.9680615","43.522141,-118.986738",50909.5,26244.79,7422,314.3
28109,Pearl River,Mississippi,"30.76667909,-89.59003309","30.641968,-89.63173",14391.5,2100.13,55834,314
30111,Yellowstone,Montana,"45.9353428,-108.2771143","45.791309,-108.539417",25907.1,6820.2,147972,313.7
26095,Luce,Michigan,"46.4704998,-85.54389048","46.334456,-85.550951",15132.3,2328.6,6631,313.6
37135,Orange,North Carolina,"36.06420353,-79.11831609","35.978596,-79.081244",10069.6,1030.71,133801,313.6
18123,Perry,Indiana,"38.07867331,-86.63498135","38.009327,-86.705205",9861.3,988.67,19338,313.6
19057,Des Moines,Iowa,"40.92087492,-91.18192528","40.833525,-91.141489",10281.7,1077.75,40325,313.2
29021,Buchanan,Missouri,"39.65984786,-94.80967247","39.750602,-94.821954",10131.2,1056.79,89201,311.7
41011,Coos,Oregon,"43.1765686,-124.0584677","43.305343,-124.231247",20040.3,4134.07,63043,311.7
02170,Matanuska-Susitna,Alaska,"62.31345306,-149.5683787","61.611281,-149.421961",78629.6,63734.16,88995,311.5
51119,Middlesex,Virginia,"37.62759722,-76.56051617","37.601651,-76.504547",5719.4,337.49,10959,311.3
19111,Lee,Iowa,"40.63846693,-91.48058891","40.55857,-91.396226",11388.9,1340.37,35862,311.1
41059,Umatilla,Oregon,"45.59282839,-118.7360343","45.798618,-118.952064",28394.8,8328.13,75889,311.1
22015,Bossier,Louisiana,"32.67795863,-93.60159138","32.555697,-93.656675",14510.7,2175.74,116979,311.1
36063,Niagara,New York,"43.20113402,-78.74460107","43.134704,-78.852109",11441,1352.9,216469,311
01003,Baldwin,Alabama,"30.7258623,-87.72395376","30.548923,-87.762381",19959,4117.52,182265,311
26041,Delta,Michigan,"45.92126969,-86.92625582","45.802381,-87.066378",17117.9,3033.12,37069,310.8
47123,Monroe,Tennessee,"35.44262283,-84.24942154","35.517149,-84.353878",12579.1,1646.11,44519,310
05125,Saline,Arkansas,"34.64916225,-92.67583904","34.593233,-92.546163",13413.4,1874.13,107118,309.8
48205,Hartley,Texas,"35.84007997,-102.6029023","35.984331,-102.488764",19034.8,3786.65,6062,309.3
38071,Ramsey,North Dakota,"48.27002741,-98.71981977","48.136409,-98.834844",17142.1,3073.94,11451,309.2
53011,Clark,Washington,"45.77839141,-122.4862892","45.679487,-122.561881",12468.6,1629.11,425363,308.9
06097,Sonoma,California,"38.52990284,-122.8917027","38.41408,-122.720522",19709.3,4081.43,483878,308.5
48135,Ector,Texas,"31.86899015,-102.5429444","31.864941,-102.3858",14877.2,2325,137130,308.5
06101,Sutter,California,"39.03347397,-121.6961469","39.13549,-121.644269",12182.6,1560.23,94737,308.4
22063,Livingston,Louisiana,"30.43705057,-90.72064855","30.483388,-90.840765",12627.8,1678.75,128026,308.2
51550,Chesapeake,Virginia,"36.67714326,-76.30508641","36.757515,-76.282263",9149.2,882.67,222209,308
05001,Arkansas,Arkansas,"34.28571179,-91.37260076","34.405316,-91.461284",15575.9,2560.9,19019,307.8
31151,Saline,Nebraska,"40.5241479,-97.14079077","40.578252,-97.02001",11864.2,1486.7,14200,307.7
39093,Lorain,Ohio,"41.29572544,-82.15123442","41.38987,-82.112376",10949.9,1271.95,301356,307
31079,Hall,Nebraska,"40.87262356,-98.50211261","40.915597,-98.377535",11531.9,1414.88,58607,306.6
31153,Sarpy,Nebraska,"41.11374567,-96.10835841","41.153107,-96.033892",7629.1,618.98,158840,306.6
31055,Douglas,Nebraska,"41.29612175,-96.15677645","41.25991,-96.061471",8940.4,850.69,517110,306.5
39087,Lawrence,Ohio,"38.59754775,-82.53664036","38.503018,-82.540684",10499.4,1174.23,62450,306.4
24001,Allegany,Maryland,"39.61969292,-78.70476831","39.629197,-78.822261",10142.9,1098.56,75087,306
41071,Yamhill,Oregon,"45.23308071,-123.3078257","45.237712,-123.140448",13153.1,1854.07,99193,305.5
27139,Scott,Minnesota,"44.64752416,-93.54039492","44.713131,-93.467891",9284.2,923.27,129928,305.5
39057,Greene,Ohio,"39.6913488,-83.88931241","39.726404,-83.996686",9996.7,1071.55,161573,305.4
45015,Berkeley,South Carolina,"33.19826219,-79.95243934","33.068108,-80.032851",16268.7,2846.03,177843,305
