geox,geoy,geo_id,state,county,name,censusarea,statename,pop,popy,popx
-89.8267099,31.56884708,0500000US28065,28,65,Jefferson Davis,408.443,Mississippi,12487,31.574917,-89.814551
-88.66216773,32.40428016,0500000US28075,28,75,Lauderdale,703.634,Mississippi,80261,32.400679,-88.691796
-91.32217235,30.47089974,0500000US22121,22,121,West Baton Rouge,192.394,Louisiana,23788,30.443957,-91.264463
-92.63919627,31.94492304,0500000US22127,22,127,Winn,950.086,Louisiana,15313,31.929892,-92.676588
-68.35830218,44.66262783,0500000US23009,23,9,Hancock,1586.893,Maine,54418,44.471475,-68.467743
-67.62710141,45.03255848,0500000US23029,23,29,Washington,2562.66,Maine,32856,44.863591,-67.464919
-78.70476831,39.61969292,0500000US24001,24,1,Allegany,424.158,Maryland,75087,39.629197,-78.822261
-76.60531867,39.00317077,0500000US24003,24,3,Anne Arundel,414.902,Maryland,537656,39.067301,-76.598917
-76.56638274,38.53846417,0500000US24009,24,9,Calvert,213.152,Maryland,88737,38.548518,-76.542042
-76.99000658,38.50961051,0500000US24017,24,17,Charles,457.749,Maryland,146551,38.578559,-76.953006
-76.02404915,38.47013333,0500000US24019,24,19,Dorchester,540.765,Maryland,32618,38.570623,-76.009758
-76.04095045,39.25428043,0500000US24029,24,29,Kent,277.03,Maryland,20197,39.24506,-76.058525
-76.02465562,39.06438588,0500000US24035,24,35,Queen Anne's,371.908,Maryland,47798,39.022436,-76.148099
-76.60785879,38.30251066,0500000US24037,24,37,St. Mary's,357.18,Maryland,105151,38.307326,-76.578864
-75.75684232,38.11551587,0500000US24039,24,39,Somerset,319.723,Maryland,26470,38.132883,-75.743445
-76.09838686,38.76504316,0500000US24041,24,41,Talbot,268.538,Maryland,37782,38.769665,-76.098126
-72.57894452,42.57978784,0500000US25011,25,11,Franklin,699.319,Massachusetts,71372,42.578289,-72.558703
-85.14264707,44.99767243,0500000US26009,26,9,Antrim,475.703,Michigan,23580,44.978647,-85.198692
-85.30834519,42.59513984,0500000US26015,26,15,Barry,553.092,Michigan,59173,42.614153,-85.341744
-85.05925977,41.91594696,0500000US26023,26,23,Branch,506.369,Michigan,45248,41.929764,-85.031761
-84.84808471,43.98792518,0500000US26035,26,35,Clare,564.315,Michigan,30926,43.945731,-84.826409
-84.6013563,42.94395238,0500000US26037,26,37,Clinton,566.408,Michigan,75382,42.891278,-84.55503
-84.83740035,42.59599185,0500000US26045,26,45,Eaton,575.175,Michigan,107759,42.64387,-84.740485
-84.6050541,43.29265534,0500000US26057,26,57,Gratiot,568.464,Michigan,42476,43.343314,-84.629372
-88.6874288,46.89802474,0500000US26061,26,61,Houghton,1009.099,Michigan,36628,47.12765,-88.54161
-84.84664923,43.64060976,0500000US26073,26,73,Isabella,572.677,Michigan,70311,43.607247,-84.799832
-85.53055644,42.24535597,0500000US26077,26,77,Kalamazoo,561.658,Michigan,250331,42.26348,-85.584896
-88.44249209,47.62902506,0500000US26083,26,83,Keweenaw,540.112,Michigan,2156,47.333639,-88.30247
-85.80220053,43.99041114,0500000US26085,26,85,Lake,567.37,Michigan,11539,43.95981,-85.798358
-84.06603982,41.89478756,0500000US26091,26,91,Lenawee,749.555,Michigan,99892,41.925187,-84.052388
-85.07949185,46.07901364,0500000US26097,26,97,Mackinac,1021.569,Michigan,11113,45.997905,-84.879992
-87.64286884,46.43262758,0500000US26103,26,103,Marquette,1808.401,Michigan,67077,46.486961,-87.494598
-85.32464875,43.64070731,0500000US26107,26,107,Mecosta,555.071,Michigan,42798,43.653562,-85.388822
-84.38795799,43.64517461,0500000US26111,26,111,Midland,516.253,Michigan,83629,43.642775,-84.298064
-85.1525509,43.31067977,0500000US26117,26,117,Montcalm,705.399,Michigan,63342,43.288474,-85.180571
-85.80070384,43.55441617,0500000US26123,26,123,Newaygo,813.204,Michigan,48460,43.46692,-85.809843
-85.32556471,43.98998373,0500000US26133,26,133,Osceola,566.391,Michigan,23528,43.965561,-85.351195
-84.61139146,44.33477553,0500000US26143,26,143,Roscommon,519.636,Michigan,24449,44.364864,-84.649836
-84.14663244,42.95401194,0500000US26155,26,155,Shiawassee,530.668,Michigan,70648,42.942805,-84.147237
-83.83867289,42.25310074,0500000US26161,26,161,Washtenaw,705.965,Michigan,344791,42.256943,-83.727147
-85.57711551,44.33855731,0500000US26165,26,165,Wexford,565.002,Michigan,32735,44.307684,-85.485562
-93.9965998,45.69771406,0500000US27009,27,9,Benton,408.301,Minnesota,38451,45.633538,-94.102484
-93.79995195,44.82103702,0500000US27019,27,19,Carver,354.325,Minnesota,91042,44.83804,-93.679956
-95.37989016,47.58117911,0500000US27029,27,29,Clearwater,998.94,Minnesota,8695,47.561894,-95.388249
-92.86226882,44.02232636,0500000US27039,27,39,Dodge,439.276,Minnesota,20087,44.02998,-92.808798
-96.01298441,45.9340713,0500000US27051,27,51,Grant,548.16,Minnesota,6018,45.943212,-95.936611
-94.9179122,47.10849154,0500000US27057,27,57,Hubbard,925.675,Minnesota,20428,47.057887,-94.934153
-95.00513159,45.1522631,0500000US27067,27,67,Kandiyohi,796.785,Minnesota,42239,45.15505,-95.016796
-94.34047486,37.20351967,0500000US29097,29,97,Jasper,638.487,Missouri,117404,37.128993,-94.443436
-92.14868698,40.12758226,0500000US29103,29,103,Knox,504.011,Missouri,4131,40.151668,-92.150669
-93.83291444,37.10627971,0500000US29109,29,109,Lawrence,611.737,Missouri,38634,37.035398,-93.797074
-93.54776847,39.78173255,0500000US29117,29,117,Livingston,532.329,Missouri,15195,39.795916,-93.554324
-92.42770302,38.21610201,0500000US29131,29,131,Miller,592.595,Missouri,24748,38.247837,-92.507085
-92.00159988,39.496739,0500000US29137,29,137,Monroe,647.653,Missouri,8840,39.520553,-91.973958
-91.86120886,38.45888474,0500000US29151,29,151,Osage,604.346,Missouri,13878,38.453819,-91.883136
-93.28574595,38.72862991,0500000US29159,29,159,Pettis,682.222,Missouri,42201,38.702201,-93.246549
-92.20783128,37.8242772,0500000US29169,29,169,Pulaski,547.099,Missouri,52274,37.824257,-92.1773
-90.96705732,37.35826689,0500000US29179,29,179,Reynolds,808.478,Missouri,6696,37.336586,-90.972986
-93.20540185,39.13943662,0500000US29195,29,195,Saline,755.504,Missouri,23370,39.111933,-93.204898
-92.07658198,39.7979959,0500000US29205,29,205,Shelby,500.864,Missouri,6373,39.761774,-92.077052
-93.11156111,40.20986998,0500000US29211,29,211,Sullivan,647.981,Missouri,6714,40.217733,-93.103734
-90.87745959,37.9625163,0500000US29221,29,221,Washington,759.913,Missouri,25195,37.953147,-90.785675
-92.46914488,37.27029221,0500000US29229,29,229,Wright,681.771,Missouri,18815,37.192204,-92.429174
-111.3462114,47.30989012,0500000US30013,30,13,Cascade,2698.158,Montana,81327,47.491839,-111.306258
-109.1743906,46.38204741,0500000US30037,30,37,Golden Valley,1175.342,Montana,884,46.287061,-109.139695
-112.0898419,46.1507523,0500000US30043,30,43,Jefferson,1656.257,Montana,11406,46.254092,-112.053101
-98.03445225,41.16750673,0500000US31121,31,121,Merrick,484.881,Nebraska,7845,41.1312,-98.039353
-97.99327291,41.39750195,0500000US31125,31,125,Nance,441.633,Nebraska,3735,41.403829,-97.895028
-101.6502998,40.85082266,0500000US31135,31,135,Perkins,883.335,Nebraska,2970,40.847278,-101.672531
-99.41390321,40.51140744,0500000US31137,31,137,Phelps,539.79,Nebraska,9188,40.468151,-99.406756
-95.71072452,40.12248507,0500000US31147,31,147,Richardson,551.84,Nebraska,8363,40.099947,-95.673464
-97.13966029,40.8724014,0500000US31159,31,159,Seward,571.428,Nebraska,16750,40.873593,-97.106037
-98.97588642,41.22045983,0500000US31163,31,163,Sherman,565.828,Nebraska,3152,41.223634,-98.97165
-100.5558101,41.91356297,0500000US31171,31,171,Thomas,713.236,Nebraska,647,41.966823,-100.546734
-98.52792607,41.91487443,0500000US31183,31,183,Wheeler,575.182,Nebraska,818,41.880574,-98.543873
-117.6321687,37.7843097,0500000US32009,32,9,Esmeralda,3581.876,Nevada,783,37.708803,-117.677756
-118.434438,38.53832849,0500000US32021,32,21,Mineral,3752.844,Nevada,4772,38.590037,-118.638693
-114.9028277,39.44222177,0500000US32033,32,33,White Pine,8875.648,Nevada,10030,39.273238,-114.862381
-74.9640907,39.80385534,0500000US34007,34,7,Camden,221.263,New Jersey,513657,39.86401,-75.027836
-75.14145088,39.71483502,0500000US34015,34,15,Gloucester,322.005,New Jersey,288288,39.749187,-75.127456
-74.29678651,41.03618131,0500000US34031,34,31,Passaic,184.593,New Jersey,501226,40.925361,-74.191473
-106.6697218,35.05076727,0500000US35001,35,1,Bernalillo,1160.828,New Mexico,662564,35.107877,-106.616039
-107.9995437,34.91223895,0500000US35006,35,6,Cibola,4539.48,New Mexico,27213,35.113977,-107.804609
-111.022909,48.56198918,0500000US30051,30,51,Liberty,1430.045,Montana,2339,48.563509,-111.000283
-110.8897583,46.59835886,0500000US30059,30,59,Meagher,2391.913,Montana,1891,46.526827,-110.875445
-108.2540918,47.11693154,0500000US30069,30,69,Petroleum,1654.871,Montana,494,47.012441,-108.296716
-112.6553408,45.9061198,0500000US30093,30,93,Silver Bow,718.477,Montana,34200,45.98796,-112.524356
-112.2397334,47.83867898,0500000US30099,30,99,Teton,2272.375,Montana,6073,47.771875,-112.054612
-109.8444052,46.46771347,0500000US30107,30,107,Wheatland,1423.195,Montana,2168,46.459736,-109.844091
-98.0665971,42.17695815,0500000US31003,31,3,Antelope,857.218,Nebraska,6685,42.149596,-98.05683
-99.97692618,41.9131441,0500000US31009,31,9,Blaine,710.874,Nebraska,478,41.901108,-100.007203
-97.13032738,41.22623192,0500000US31023,31,23,Butler,584.907,Nebraska,8395,41.248949,-97.141234
-98.05126296,40.52439441,0500000US31035,31,35,Clay,572.289,Nebraska,6542,40.545465,-98.029666
-97.08683357,41.57479022,0500000US31037,31,37,Colfax,411.66,Nebraska,10515,41.517571,-97.076554
-99.81694326,40.86821014,0500000US31047,31,47,Dawson,1013.096,Nebraska,24326,40.828531,-99.858944
-96.65517593,41.58003518,0500000US31053,31,53,Dodge,528.706,Nebraska,36691,41.473485,-96.53063
-100.3928191,40.52997627,0500000US31063,31,63,Frontier,974.592,Nebraska,2756,40.607972,-100.404194
-99.83109781,40.51178112,0500000US31073,31,73,Gosper,458.155,Nebraska,2044,40.592124,-99.830993
-101.060709,40.52444981,0500000US31085,31,85,Hayes,713.062,Nebraska,967,40.49563,-101.058515
-98.51664922,41.22005344,0500000US31093,31,93,Howard,569.337,Nebraska,6274,41.189549,-98.493475
-96.26520163,40.39252282,0500000US31097,31,97,Johnson,376.051,Nebraska,5217,40.401369,-96.228933
-101.0599097,41.56797234,0500000US31117,31,117,McPherson,858.976,Nebraska,539,41.57331,-100.986347
-89.52399916,32.75371197,0500000US28079,28,79,Leake,583,Mississippi,23805,32.725455,-89.504736
-90.30476138,33.55181992,0500000US28083,28,83,Leflore,592.539,Mississippi,32317,33.513076,-90.209073
-88.4805085,33.89197831,0500000US28095,28,95,Monroe,765.094,Mississippi,36989,33.925912,-88.498114
-89.11694952,32.7530409,0500000US28099,28,99,Neshoba,570.141,Mississippi,29676,32.754204,-89.117671
-88.56955914,33.11012359,0500000US28103,28,103,Noxubee,695.138,Mississippi,11545,33.13112,-88.54983
-89.03636107,34.22607612,0500000US28115,28,115,Pontotoc,497.689,Mississippi,29957,34.252502,-89.011424
-88.51975465,34.61811415,0500000US28117,28,117,Prentiss,414.98,Mississippi,25276,34.631502,-88.552652
-89.91601307,31.91225845,0500000US28127,28,127,Simpson,589.163,Mississippi,27503,31.916008,-89.853775
-88.90731201,34.76889937,0500000US28139,28,139,Tippah,457.815,Mississippi,22232,34.767895,-88.925793
-90.94154235,33.2872998,0500000US28151,28,151,Washington,724.741,Mississippi,51137,33.37108,-91.010964
-92.6008555,40.19054831,0500000US29001,29,1,Adair,567.324,Missouri,25607,40.19566,-92.582446
-93.82700955,36.7111438,0500000US29009,29,9,Barry,778.251,Missouri,35597,36.735065,-93.862744
-94.80967247,39.65984786,0500000US29021,29,21,Buchanan,408.027,Missouri,89201,39.750602,-94.821954
-93.50872452,39.43119214,0500000US29033,29,33,Carroll,694.621,Missouri,9295,39.410155,-93.495631
-93.19035481,36.96815909,0500000US29043,29,43,Christian,562.645,Missouri,77422,37.025687,-93.262511
-92.80944183,38.84433675,0500000US29053,29,53,Cooper,564.765,Missouri,17601,38.909615,-92.772604
-91.50790473,37.60663134,0500000US29065,29,65,Dent,752.79,Missouri,15657,37.630684,-91.542131
-94.40943028,40.21090582,0500000US29075,29,75,Gentry,491.422,Missouri,6738,40.199987,-94.439143
-93.32047718,37.94142881,0500000US29085,29,85,Hickory,399.091,Missouri,9627,37.910659,-93.330251
-79.39800424,36.04475029,0500000US37001,37,1,Alamance,423.943,North Carolina,151131,36.071263,-79.414193
-81.13380437,36.4897876,0500000US37005,37,5,Alleghany,235.059,North Carolina,11155,36.498332,-81.105731
-78.5562693,34.61162738,0500000US37017,37,17,Bladen,874.328,North Carolina,35190,34.607845,-78.64109
-82.52100953,35.60827215,0500000US37021,37,21,Buncombe,656.672,North Carolina,238318,35.587674,-82.550087
-81.54642899,35.94834966,0500000US37027,37,27,Caldwell,471.566,North Carolina,83029,35.873614,-81.503741
-75.80100374,35.73563079,0500000US37055,37,55,Dare,383.42,North Carolina,33920,35.907564,-75.674875
-80.21240162,35.79311939,0500000US37057,37,57,Davidson,552.675,North Carolina,162878,35.853743,-80.199539
-80.2601621,36.12856639,0500000US37067,37,67,Forsyth,408.148,North Carolina,350670,36.106431,-80.256625
-79.7884525,36.07946521,0500000US37081,37,81,Guilford,645.704,North Carolina,488406,36.065215,-79.850251
-76.98355215,36.36431974,0500000US37091,37,91,Hertford,353.06,North Carolina,24669,36.351304,-77.009973
-77.36098791,35.02264887,0500000US37103,37,103,Jones,470.708,North Carolina,10153,35.027454,-77.353062
-77.10461822,35.84174598,0500000US37117,37,117,Martin,461.217,North Carolina,24505,35.83274,-77.100767
-77.98494096,35.96919345,0500000US37127,37,127,Nash,540.407,North Carolina,95840,35.947411,-77.923901
-77.90314885,34.52525324,0500000US37141,37,141,Pender,869.795,North Carolina,52217,34.469476,-77.836015
-79.80574077,35.71012549,0500000US37151,37,151,Randolph,782.517,North Carolina,141752,35.766292,-79.827981
-79.48478088,34.83934406,0500000US37165,37,165,Scotland,318.845,North Carolina,36157,34.786334,-79.47868
-80.24990764,35.3109779,0500000US37167,37,167,Stanly,395.086,North Carolina,60585,35.321525,-80.247474
-81.17919405,41.49961446,0500000US39055,39,55,Geauga,400.164,Ohio,93389,41.489615,-81.221561
-83.66128886,40.99948335,0500000US39063,39,63,Hancock,531.358,Ohio,74782,41.039056,-83.641951
-83.65971145,40.66029741,0500000US39065,39,65,Hardin,470.405,Ohio,32058,40.689386,-83.675755
-81.92636963,40.56163289,0500000US39075,39,75,Holmes,422.533,Ohio,42366,40.567391,-81.872764
-82.48283103,40.09226014,0500000US39089,39,89,Licking,682.5,Ohio,166492,40.05271,-82.515759
-83.40289348,39.8926127,0500000US39097,39,97,Madison,465.875,Ohio,43435,39.924376,-83.379953
-84.2287812,40.05179473,0500000US39109,39,109,Miami,406.58,Ohio,102506,40.046907,-84.234863
-81.45937183,39.76818851,0500000US39121,39,121,Noble,398.012,Ohio,14645,39.77163,-81.485165
-83.07027892,39.07598402,0500000US39131,39,131,Pike,440.282,Ohio,28709,39.083994,-83.038173
-83.13788031,41.35637876,0500000US39143,39,143,Sandusky,408.453,Ohio,60944,41.341058,-83.101952
-83.12826197,41.12387344,0500000US39147,39,147,Seneca,551.017,Ohio,56745,41.127601,-83.201322
-83.3712993,40.29927028,0500000US39159,39,159,Union,431.73,Ohio,52300,40.252214,-83.350113
-81.8901945,40.82810138,0500000US39169,39,169,Wayne,554.929,Ohio,114520,40.838544,-81.864335
-83.62440683,41.36310207,0500000US39173,39,173,Wood,617.205,Ohio,125488,41.44828,-83.601066
-99.6812815,35.26862524,0500000US40009,40,9,Beckham,901.805,Oklahoma,22119,35.361391,-99.512486
-97.28037028,34.25093216,0500000US40019,40,19,Carter,822.175,Oklahoma,47557,34.192075,-97.20457
-98.47242076,34.66218667,0500000US40031,40,31,Comanche,1069.287,Oklahoma,124098,34.629215,-98.421648
-99.00710498,35.98774392,0500000US40043,40,43,Dewey,999.476,Oklahoma,4810,36.052429,-99.06334
-97.78645485,36.79626636,0500000US40053,40,53,Grant,1000.871,Oklahoma,4527,36.762627,-97.774047
-78.4079682,36.36064791,0500000US37181,37,181,Vance,253.517,North Carolina,45422,36.331178,-78.402101
-77.99707698,35.36340907,0500000US37191,37,191,Wayne,553.087,North Carolina,122623,35.370731,-77.988459
-80.66325099,36.15600449,0500000US37197,37,197,Yadkin,334.829,North Carolina,38406,36.163573,-80.675351
-103.3762979,47.02370085,0500000US38007,38,7,Billings,1148.853,North Dakota,783,47.016207,-103.308303
-98.46679765,48.7727559,0500000US38019,38,19,Cavalier,1488.751,North Dakota,3993,48.755612,-98.41499
-98.88286658,47.4570368,0500000US38031,38,31,Foster,635.453,North Dakota,3343,47.461156,-99.040279
-97.45684457,47.92083296,0500000US38035,38,35,Grand Forks,1436.376,North Dakota,66861,47.907658,-97.120998
-98.53552136,46.45686514,0500000US38045,38,45,LaMoure,1145.943,North Dakota,4139,46.405346,-98.520959
-102.3555582,48.20194776,0500000US38061,38,61,Mountrail,1825.298,North Dakota,7673,48.134702,-102.371315
-97.65742759,46.45621661,0500000US38073,38,73,Ransom,862.357,North Dakota,5457,46.478257,-97.657193
-99.84095148,48.77249019,0500000US38079,38,79,Rolette,903.079,North Dakota,13937,48.836027,-99.817363
-97.72728747,47.45611548,0500000US38091,38,91,Steele,712.215,North Dakota,1975,47.459656,-97.746445
-99.66223161,47.58730702,0500000US38103,38,103,Wells,1271.047,North Dakota,4207,47.676761,-99.781286
-84.10802343,40.77285242,0500000US39003,39,3,Allen,402.496,Ohio,106331,40.757675,-84.121928
-83.8672817,38.93399741,0500000US39015,39,15,Brown,490.016,Ohio,44846,38.948158,-83.892944
-83.80808864,39.41710655,0500000US39027,39,27,Clinton,408.684,Ohio,42040,39.410549,-83.842336
-84.49072128,41.32398818,0500000US39039,39,39,Defiance,411.46,Ohio,39037,41.295398,-84.449086
-83.45610195,39.56026715,0500000US39047,39,47,Fayette,406.357,Ohio,29030,39.549717,-83.443808
-104.304193,32.47134601,0500000US35015,35,15,Eddy,4175.726,New Mexico,53829,32.547601,-104.291387
-105.4580215,33.74526525,0500000US35027,35,27,Lincoln,4831.091,New Mexico,20497,33.420964,-105.631173
-106.3096319,35.86540837,0500000US35028,35,28,Los Alamos,109.167,New Mexico,17950,35.868766,-106.270283
-108.3184972,36.50873612,0500000US35045,35,45,San Juan,5513.067,New Mexico,130044,36.72194,-108.220647
-106.9294864,34.00715625,0500000US35053,35,53,Socorro,6646.679,New Mexico,17866,34.153828,-106.957793
-78.02637989,42.257713,0500000US36003,36,3,Allegany,1029.308,New York,48946,42.228245,-78.019297
-73.63135875,42.24864059,0500000US36021,36,21,Columbia,634.705,New York,63096,42.273336,-73.681049
-78.19591097,42.99923372,0500000US36037,36,37,Genesee,492.936,New York,60079,42.999625,-78.173095
-74.96218063,43.42045876,0500000US36043,36,43,Herkimer,1411.47,New York,64519,43.070536,-74.995034
-74.44475433,42.90310689,0500000US36057,36,57,Montgomery,403.043,New York,50219,42.933549,-74.343088
-77.30429029,42.85286336,0500000US36069,36,69,Ontario,644.065,New York,107931,42.899374,-77.260129
-73.5116712,42.70857071,0500000US36083,36,83,Rensselaer,652.431,New York,159429,42.699991,-73.629889
-74.44207498,42.5887422,0500000US36095,36,95,Schoharie,621.819,New York,32749,42.642508,-74.436027
-76.47243846,42.45089018,0500000US36109,36,109,Tompkins,474.649,New York,101564,42.460259,-76.477416
-78.22267732,42.69946735,0500000US36121,36,121,Wyoming,592.746,New York,42155,42.725754,-78.218884
